x,Bz_ag,Bx_ag,B_ag
0.19497487437185929,0.07502487338410724,-0.0006814762257791573,0.07502796835945663
0.19597989949748743,0.07644371592986515,-0.0007065404175557504,0.07644698100335656
0.19698492462311556,0.07791440395320777,-0.0007329766669347137,0.07791785160140074
0.1979899497487437,0.07943978578038915,-0.0007608862636087755,0.07944342963858161
0.19899497487437184,0.0810229214279471,-0.0007903798709357876,0.08102677642026536
0.19999999999999998,0.08266710233770308,-0.0008215785673928382,0.08267118482430667
0.20100502512562812,0.08437587332076377,-0.0008546150228102494,0.08438020126474449
0.20201005025125626,0.0861530569983994,-0.0008896348291717213,0.08615765015539091
0.2030150753768844,0.0880027810702113,-0.0009267980090296629,0.0880076612042445
0.20402010050251254,0.08992950878962555,-0.0009662807284154524,0.08993469991938288
0.20502512562814068,0.09193807308496735,-0.0010082772456627724,0.09194360176532633
0.20603015075376882,0.0940337148311287,-0.001053002132735843,0.09403961047576484
0.20703517587939696,0.0962221258569727,-0.0011006928120325386,0.09622842110884681
0.2080402010050251,0.09850949736547576,-0.0011516124590472867,0.09851622852329717
0.20904522613065324,0.10090257455274398,-0.0012060533299933667,0.10090978206302324
0.21005025125628138,0.1034087183396687,-0.0012643405838684062,0.10341644736580807
0.21105527638190952,0.10603597528015107,-0.001326836680684818,0.10604427636223475
0.21206030150753766,0.10879315688660668,-0.001393946452045769,0.10880208670822901
0.2130653266331658,0.11168992982142505,-0.0014661229571900454,0.11169955210313268
0.21407035175879394,0.11473691864768082,-0.0015438742576441519,0.11474730519052699
0.21507537688442208,0.11794582312055009,-0.00162777126685451,0.11795705502801129
0.21608040201005022,0.12132955233827436,-0.0017184568580040905,0.12134172145053357
0.21708542713567835,0.1249023784680906,-0.0018166564441442585,0.12491558904965462
0.2180904522613065,0.12868011322307998,-0.0019231902794052368,0.12869448395310298
0.21909547738693466,0.1326803108020919,-0.0020389877681269725,0.13269597712688305
0.2201005025125628,0.1369225016192569,-0.0021651041091607353,0.13693961853853293
0.22110552763819094,0.14142846184824245,-0.0023027396422456293,0.14144720722099727
0.22211055276381908,0.14622252458298243,-0.002453262298027324,0.146243103055576
0.22311557788944722,0.15133193925746957,-0.002618233573912416,0.15135458693569226
0.22412060301507536,0.15678728683336962,-0.0027994384503818946,0.15681227684147309
0.2251256281407035,0.16262295908519034,-0.002998919602501109,0.1626506081771776
0.22613065326633164,0.16887771095483478,-0.0032190161100132497,0.16890838736445637
0.22713567839195978,0.17559529518993566,-0.0034624065643368107,0.17562942792156844
0.22814070351758792,0.1828251879402359,-0.003732155911107948,0.18286327770530472
0.22914572864321606,0.190623412050821,-0.004031764395474504,0.190666044029968
0.2301507537688442,0.19905346045981914,-0.00436521534813312,0.19910131899629482
0.23115577889447234,0.20818731379639216,-0.004737015883903708,0.20824119896226542
0.23216080402010048,0.21810653149076964,-0.005152220308266069,0.2181673771512116
0.23316582914572861,0.22890337059926263,-0.0056164192932215765,0.2289722630306576
0.23417085427135675,0.2406818452567553,-0.006135667487412118,0.24076004039647608
0.2351758793969849,0.2535585735351715,-0.0067163065522205245,0.25364750932523344
0.23618090452261303,0.2676631551385722,-0.007364617736053842,0.2677644528557395
0.23718592964824117,0.28313766620676184,-0.008086206249091335,0.2832531107622907
0.2381909547738693,0.30013462651582173,-0.008884978660602227,0.3002661101083357
0.23919597989949745,0.31881247075495406,-0.009761528860343737,0.31896187696113426
0.2402010050251256,0.33932713487445,-0.01071071368387996,0.3394961323045098
0.24120603015075373,0.3618178908823966,-0.011718214882043816,0.3620076003658039
0.24221105527638187,0.38638517326898436,-0.012756027913524981,0.3865956781577281
0.24321608040201,0.4130581856131978,-0.013777221408232648,0.41328788577914843
0.24422110552763815,0.44175123496703717,-0.014711141667889407,0.44199612134505795
0.24522613065326632,0.47221108046519267,-0.015461585523889862,0.4724641416457097
0.24623115577889446,0.5039642691543629,-0.015912043200756003,0.5042154080381854
0.2472361809045226,0.536283579316747,-0.01594274243022028,0.5365205014544906
0.24824120603015074,0.5682028605415791,-0.015461543698505763,0.5684131860373878
0.24924623115577887,0.598609891939071,-0.014442418971651553,0.598784089796196
0.250251256281407,0.6264228877948699,-0.012953264552693657,0.6265567982360707
0.25125628140703515,0.650804066642185,-0.011150279286434934,0.6508995789568243
0.25226130653266327,0.6713159298983807,-0.00923315194583376,0.6713794224059764
0.25326633165829143,0.6879451137665163,-0.007385949233072851,0.6879847613147392
0.25427135678391954,0.7010082635892324,-0.005736906418399173,0.7010317380230685
0.2552763819095477,0.7110098623050258,-0.004348995000611627,0.7110231628101346
0.2562814070351758,0.7185139077347711,-0.0032322970448774766,0.718521178082092
0.257286432160804,0.7240571556687161,-0.002363868888088612,0.7240610143842793
0.25829145728643216,0.7281043528588861,-0.00170545717380959,0.7281063502238042
0.25929648241206027,0.7310339461026458,-0.0012155416402684243,0.7310349566853047
0.26030150753768844,0.733141505654046,-0.0008559362213700463,0.7331420053028586
0.26130653266331655,0.7346512543073751,-0.0005945315729341499,0.7346514948757613
0.2623115577889447,0.735729831943296,-0.00040577883586103173,0.735729943843374
0.2633165829145728,0.7364992888825135,-0.00027007329444219357,0.736499338400268
0.264321608040201,0.737048091407748,-0.00017273760942338048,0.7370481116494945
0.2653266331658291,0.7374398878192614,-0.00010296939491754868,0.737439895008116
0.2663316582914573,0.7377202279986541,-5.291273548260472e-05,0.7377202298962282
0.2673366834170854,0.7379215861040718,-1.6902503429487285e-05,0.7379215862976524
0.26834170854271355,0.7380670514207628,9.12226652553707e-06,0.7380670514771369
0.26934673366834166,0.7381730088226516,2.8060328088614754e-05,0.7381730093559832
0.27035175879396983,0.7382510695410454,4.197465056196731e-05,0.7382510707343192
0.27135678391959794,0.7383094539248511,5.23302997512871e-05,0.7383094557793989
0.2723618090452261,0.7383539777069181,6.0166190582342164e-05,0.7383539801582968
0.2733668341708542,0.7383887534421738,6.621829475334937e-05,0.7383887564113838
0.2743718592964824,0.7384166883505879,7.100762339568217e-05,0.7384166917647054
0.2753768844221105,0.7384398371477152,7.49028545385269e-05,0.7384398409465607
0.27638190954773867,0.7384596518419122,7.816481184232331e-05,0.7384596559787244
0.2773869346733668,0.7384771584573014,8.097800325391557e-05,0.7384771628971388
0.27839195979899495,0.7384930819937423,8.347295902381176e-05,0.7384930867112779
0.27939698492462306,0.7385079347534016,8.57420407663809e-05,0.7385079397308008
0.2804020100502512,0.7385220787571792,8.785062386007361e-05,0.7385220839822986
0.28140703517587934,0.7385357698443222,8.984500414761894e-05,0.7385357753092741
0.2824120603015075,0.7385491888264754,9.175798713374888e-05,0.738549194526521
0.2834170854271357,0.7385624634951475,9.361283881452679e-05,0.7385624694278641
0.2844221105527638,0.7385756841673067,9.54260778672478e-05,0.7385756903319669
0.28542713567839195,0.7385889146659903,9.72094491186214e-05,0.7385889210631057
0.28643216080402006,0.7386022000768826,9.897131863852873e-05,0.7386022067078687
0.28743718592964823,0.7386155722277867,0.00010071765986933228,0.7386155790947195
0.28844221105527634,0.7386290535588638,0.00010245275098471325,0.7386290606643019
0.2894472361809045,0.7386426598573947,0.00010417966820843629,0.7386426672042512
0.2904522613065326,0.7386564021893508,0.00010590063485968641,0.7386564097807995
0.2914572864321608,0.7386702882646625,0.00010761726849017794,0.7386702961040711
0.2924623115577889,0.7386843234007303,0.00010933075620981017,0.7386843314916116
0.29346733668341707,0.7386985112043054,0.00011104197901755155,0.738698519550282
0.2944723618090452,0.7387128540507523,0.0001127516001300354,0.7387128626555324
0.29547738693467335,0.7387273534237795,0.0001144601282854142,0.7387273622911382
0.29648241206030146,0.7387420101524993,0.00011616796308672745,0.7387420192862668
0.2974874371859296,0.738756824576689,0.00011787542786339175,0.7387568339807418
0.29849246231155774,0.7387717966607441,0.00011958279395394143,0.7387718063389996
0.2994974874371859,0.7387869260680268,0.00012129029923572127,0.7387869360244405
0.300502512562814,0.7388022122063761,0.00012299816310720526,0.7388022224449404
0.3015075376884422,0.7388176542499787,0.00012470659916299765,0.7388176647747243
0.3025125628140703,0.7388332511386586,0.0001264158273504498,0.7388332619536573
0.30351758793969846,0.738849001556355,0.00012812608679712708,0.7388490126657251
0.3045226130653266,0.7388649038851296,0.0001298376509049361,0.7388649152930442
0.30552763819095474,0.7388809561294984,0.00013155084630672197,0.7388809678401975
0.30653266331658285,0.7388971558006348,0.00013326607743361195,0.7388971678184421
0.307537688442211,0.7389134997486976,0.00013498386024047928,0.7389135120780449
0.30854271356783913,0.7389299839204047,0.00013670486862673678,0.7389299965658659
0.3095477386934673,0.7389466030141119,0.00013842999885827474,0.738946615980451
0.31055276381909547,0.7389633499889531,0.000140160460142388,0.7389633632811917
0.3115577889447236,0.7389802153702978,0.00014189790185551275,0.7389802289938117
0.31256281407035175,0.7389971862637474,0.00014364459261954419,0.738997200224402
0.31356783919597986,0.7390142449613761,0.00014540367335462345,0.7390142592657202
0.314572864321608,0.7390313669655999,0.0001471795142628674,0.7390313816211411
0.31557788944723614,0.7390485181950406,0.00014897821932796822,0.7390485332106377
0.3165829145728643,0.7390656510254014,0.00015080833973377548,0.7390656664118256
0.3175879396984924,0.7390826986868133,0.00015268188270086506,0.7390827144575498
0.3185929648241206,0.7390995673310793,0.00015461573848633356,0.7390995835034784
0.3195979899497487,0.7391161248009113,0.00015663369891074543,0.7391161413978401
0.32060301507537686,0.7391321847300489,0.00015876931385816297,0.7391322017822727
0.321608040201005,0.7391474840340453,0.00016106993245678516,0.7391475015836706
0.32261306532663314,0.7391616510438577,0.00016360242010410826,0.7391616691493367
0.32361809045226125,0.7391741603988993,0.00016646124668289513,0.7391741791423482
0.3246231155778894,0.7391842692031916,0.0001697799250025152,0.7391842887011867
0.32562814070351753,0.7391909266777956,0.0001737471823113159,0.7391909470974747
0.3266331658291457,0.7391926463409999,0.00017862981018266835,0.7391926679244185
0.3276381909547738,0.7391873252395984,0.0001848049267124383,0.7391873483412259
0.328643216080402,0.7391719884277475,0.00019280547629643442,0.7391720135734183
0.3296482412060301,0.7391424280512685,0.00020338429593637954,0.739142456033136
0.33065326633165826,0.7390926940827736,0.00021760412285146347,0.7390927261163422
0.33165829145728637,0.73901437677913,0.00023696364318594735,0.739014414770114
0.33266331658291454,0.738895597734713,0.00026357321781676676,0.7388956447446284
0.33366834170854265,0.7387195952645667,0.00030039828969859265,0.7387196563426329
0.3346733668341708,0.7384627490277589,0.00035159344255193236,0.7384628327272698
0.335678391959799,0.738091837396994,0.00042295478026903777,0.7380919585815963
0.3366834170854271,0.7375602605240239,0.0005225205852512639,0.7375604456124447
0.33768844221105526,0.7368028995477762,0.0006613454649640348,0.7368031963556038
0.3386934673366834,0.73572923715152,0.0008544523111920835,0.7357297333180913
0.33969849246231154,0.7342143791850764,0.0011219129879671064,0.7342152363516298
0.34070351758793965,0.7320877750609927,0.0014898960558326945,0.7320892911278049
0.3417085427135678,0.7291198855619583,0.001991310969043987,0.7291226048074895
0.34271356783919593,0.725008027509729,0.0026653368819065954,0.7250129267635455
0.3437185929648241,0.7193644465553537,0.0035546557632603294,0.7193732289607986
0.3447236180904522,0.7117125873445747,0.004698757542355804,0.7117280978766755
0.3457286432160804,0.7015013466950915,0.006121696266297591,0.7015280568731401
0.3467336683417085,0.6881503309123955,0.007814042787071549,0.6881946942541171
0.34773869346733666,0.671137916961693,0.00971259348844783,0.6712081927807141
0.34874371859296477,0.6501318372280793,0.011687613621461392,0.6502368845964696
0.34974874371859294,0.6251342903849718,0.013552184707106008,0.6252811709346906
0.35075376884422105,0.5965787621377342,0.015102855191864769,0.5967699017785144
0.3517587939698492,0.5653073201827157,0.01617966296550921,0.5655388118828281
0.3527638190954773,0.532413199071476,0.016711879352417143,0.532675418483914
0.3537688442211055,0.4990244501059623,0.016724103296909675,0.49930461387277786
0.3547738693467336,0.4661243648235325,0.01630836220596263,0.46640956911279435
0.3557788944723618,0.4344562749079125,0.015585218779129556,0.43473572874937827
0.3567839195979899,0.4045074160908648,0.014672412601907036,0.40477342966660823
0.35778894472361805,0.3765420651020055,0.0136674647579921,0.37679002957110463
0.35879396984924616,0.3506543308793326,0.012642231688998704,0.35088215370193854
0.35979899497487433,0.3268211890841652,0.011644647235417438,0.3270285728244934
0.3608040201005025,0.3049465973796094,0.010703505730316112,0.3051343839824029
0.3618090452261306,0.2848943064811756,0.009833725678724682,0.2850639718135465
0.3628140703517588,0.26651038100613533,0.009040896265418144,0.26666368517163613
0.3638190954773869,0.2496376357968077,0.008324750692297584,0.24977640136792048
0.36482412060301506,0.23412425319721808,0.0076816208256544425,0.23425023635775527
0.36582914572864317,0.21982846099349385,0.007106075223185151,0.21994328488918594
0.36683417085427134,0.206620672838303,0.006591959899345086,0.20672579998507107
0.36783919597989945,0.1943840702665111,0.00613302733100553,0.19448079801774465
0.3688442211055276,0.18301427942877135,0.005723293580008677,0.18310374808898744
0.3698492462311557,0.17241856256546811,0.005357222221215383,0.17250176969257366
0.3708542713567839,0.16251478537240255,0.005029801714228297,0.16259260244526047
0.371859296482412,0.15323031677099808,0.004736559790321006,0.1533035060798927
0.3728643216080402,0.1445009505037041,0.004473542601990203,0.144570181157408
0.3738693467336683,0.13626989600935682,0.004237275868659926,0.13633575857121288
0.37487437185929645,0.12848686042462265,0.004024718433485595,0.1285498800475726
0.37587939698492456,0.12110722844641178,0.0038332143078789664,0.12116787657585446
0.37688442211055273,0.11409133821338022,0.003660446570262758,0.11415004303290323
0.37788944723618084,0.10740384688167343,0.00350439482663269,0.10746100273160901
0.378894472361809,0.10101317749885212,0.003363296947138361,0.10106915352751915
0.3798994974874371,0.09489103816011799,0.0032356152172439883,0.09494618648971126
0.3809045226130653,0.08901200460619241,0.0031200067281331972,0.08906666832208565
0.3819095477386934,0.08335315802714069,0.003015297671664644,0.08340767934157042
0.38291457286432157,0.07789377061008534,0.00292046113840519,0.07794849962069526
0.3839195979899497,0.07261503222683564,0.0028345980092171303,0.0726703368038035
0.38492462311557785,0.06749981246582737,0.0027569205475659344,0.06755608998326838
0.385929648241206,0.06253245298132905,0.0026867383312245627,0.06259014490095545
0.3869346733668341,0.05769858581371781,0.002623446203094267,0.0577581966034561
0.3879396984924623,0.05298497394556155,0.0025665139597304217,0.053047096602145224
0.3889447236180904,0.04837937087623252,0.002515477532611461,0.0484447226599258
0.38994974874371857,0.043870396454956766,0.002469931453475879,0.04393987080659151
0.3909547738693467,0.0394474265956946,0.002429522425281176,0.039522171552657095
0.39195979899497485,0.0351004948297991,0.002393943846989662,0.035182036672701214
0.39296482412060296,0.030820203921677405,0.0023629311642520434,0.030910652103454124
0.39396984924623113,0.02659764601777945,0.002336257940116449,0.026700053836085355
0.39497487437185924,0.02242432998284924,0.002313732554852542,0.022543378928525686
0.3959798994974874,0.01829211474945893,0.0022951954606296463,0.018435546756466647
0.3969849246231155,0.014193147635462835,0.0022805169310586254,0.01437519381695041
0.3979899497487437,0.010119806696246698,0.002269595255141457,0.01037118846572369
0.3989949748743718,0.006064646266701482,0.0022623553370647847,0.0064728808123865325
0.39999999999999997,0.002020344915302077,0.0022587476713442608,0.003030467722908475
